Time,Data,Condition,Current,Label
2025-11-12 16:23:12.465,73.0,None,music2,None
2025-11-12 16:23:13.604,75.0,None,music2,None
2025-11-12 16:23:13.916,74.0,None,music2,None
2025-11-12 16:23:14.582,76.0,None,music2,None
2025-11-12 16:23:14.930,75.0,None,music2,None
2025-11-12 16:23:15.550,74.0,None,music2,None
2025-11-12 16:23:16.595,72.0,None,music2,None
2025-11-12 16:23:17.112,73.0,None,music2,None
2025-11-12 16:23:19.360,73.0,None,music2,None
2025-11-12 16:23:19.582,73.0,None,music2,None
2025-11-12 16:23:19.998,74.0,None,music2,None
2025-11-12 16:23:21.823,72.0,None,music2,None
2025-11-12 16:23:21.976,73.0,None,music2,None
2025-11-12 16:23:22.680,73.0,None,music2,None
2025-11-12 16:23:23.154,74.0,None,music2,None
2025-11-12 16:23:23.794,72.0,None,music2,None
2025-11-12 16:23:24.019,73.0,None,music2,None
2025-11-12 16:23:25.222,73.0,None,music2,None
2025-11-12 16:23:25.700,73.0,None,music2,None
2025-11-12 16:23:26.239,73.0,None,music2,None
2025-11-12 16:23:26.643,72.0,None,music2,None
2025-11-12 16:23:27.136,73.0,None,music2,None
2025-11-12 16:23:27.768,72.0,None,music2,None
2025-11-12 16:23:28.216,72.0,None,music2,None
2025-11-12 16:23:28.819,73.0,None,music2,None
2025-11-12 16:23:29.244,71.0,None,music2,None
2025-11-12 16:23:29.809,72.0,None,music2,None
2025-11-12 16:23:30.549,72.0,None,music2,None
2025-11-12 16:23:31.168,72.0,None,music2,None
2025-11-12 16:23:31.242,93.0,None,music2,None
2025-11-12 16:23:31.817,4.0,None,music2,None
2025-11-12 16:23:32.883,39.0,None,music2,None
2025-11-12 16:23:33.291,18.0,None,music2,None
2025-11-12 16:23:34.018,7.0,None,music2,None
2025-11-12 16:23:34.326,18.0,None,music2,None
2025-11-12 16:23:35.342,25.0,None,music2,None
2025-11-12 16:23:35.890,24.0,None,music2,None
2025-11-12 16:23:36.380,24.0,None,music2,None
2025-11-12 16:23:36.899,26.0,None,music2,None
2025-11-12 16:23:37.912,24.0,None,music2,None
2025-11-12 16:23:38.280,25.0,None,music2,None
2025-11-12 16:23:38.945,24.0,None,music2,None
2025-11-12 16:23:39.435,22.0,None,music2,None
2025-11-12 16:23:39.973,25.0,None,music2,None
2025-11-12 16:23:40.507,23.0,None,music2,None
2025-11-12 16:23:41.088,24.0,None,music2,None
2025-11-12 16:23:41.440,25.0,None,music2,None
2025-11-12 16:23:42.031,24.0,None,music2,None
2025-11-12 16:23:42.646,24.0,None,music2,None
2025-11-12 16:23:43.051,22.0,None,music2,None
2025-11-12 16:23:43.521,24.0,None,music2,None
2025-11-12 16:23:44.013,23.0,None,music2,None
2025-11-12 16:23:44.423,22.0,None,music2,None
2025-11-12 16:23:45.045,23.0,None,music2,None
2025-11-12 16:23:45.586,22.0,None,music2,None
2025-11-12 16:23:46.509,22.0,None,music2,None
2025-11-12 16:23:47.085,22.0,None,music2,None
2025-11-12 16:23:47.526,22.0,None,music2,None
2025-11-12 16:23:49.252,23.0,None,questionnaire2,None
2025-11-12 16:23:49.678,22.0,None,questionnaire2,None
2025-11-12 16:23:50.680,23.0,None,questionnaire2,None
2025-11-12 16:23:52.144,21.0,None,questionnaire2,None
2025-11-12 16:23:52.671,20.0,None,questionnaire2,None
2025-11-12 16:23:53.178,20.0,None,interval2,None
2025-11-12 16:23:53.587,20.0,None,interval2,None
