Time,Data,Condition,Current,Label
2025-11-12 16:24:36.654,768.0,None,interval2,None
2025-11-12 16:24:37.675,808.0,None,interval2,None
2025-11-12 16:24:38.719,856.0,None,interval2,None
2025-11-12 16:24:39.747,856.0,None,interval2,None
2025-11-12 16:24:40.679,784.0,None,interval2,None
2025-11-12 16:24:41.709,736.0,None,interval2,None
2025-11-12 16:24:42.737,728.0,None,interval2,None
2025-11-12 16:24:43.766,720.0,None,interval2,None
2025-11-12 16:24:44.786,696.0,None,interval2,None
2025-11-12 16:24:45.818,680.0,None,interval2,None
2025-11-12 16:24:46.725,800.0,None,interval2,None
2025-11-12 16:24:47.793,872.0,None,interval2,None
2025-11-12 16:24:48.824,824.0,None,interval2,None
2025-11-12 16:24:49.824,792.0,None,interval2,None
2025-11-12 16:24:50.870,800.0,None,interval2,None
2025-11-12 16:24:51.894,800.0,None,interval2,None
2025-11-12 16:24:52.912,776.0,None,interval2,None
