Time,Data,Condition,Current,Label
2025-11-12 16:20:59.603,33.2,None,baseline,None
2025-11-12 16:20:59.674,33.2,None,baseline,None
2025-11-12 16:20:59.848,33.2,None,baseline,None
2025-11-12 16:20:59.958,33.2,None,baseline,None
2025-11-12 16:21:00.116,33.2,None,baseline,None
2025-11-12 16:21:00.199,33.2,None,baseline,None
2025-11-12 16:21:00.374,33.2,None,baseline,None
2025-11-12 16:21:00.476,33.2,None,baseline,None
2025-11-12 16:21:00.660,33.2,None,baseline,None
2025-11-12 16:21:00.797,33.2,None,baseline,None
2025-11-12 16:21:00.820,33.2,None,baseline,None
2025-11-12 16:21:01.080,33.2,None,baseline,None
2025-11-12 16:21:01.169,33.2,None,baseline,None
2025-11-12 16:21:01.304,33.2,None,baseline,None
2025-11-12 16:21:01.499,33.2,None,baseline,None
2025-11-12 16:21:01.587,33.2,None,baseline,None
2025-11-12 16:21:01.692,33.2,None,baseline,None
2025-11-12 16:21:01.846,33.2,None,baseline,None
2025-11-12 16:21:02.016,33.2,None,baseline,None
2025-11-12 16:21:02.303,33.2,None,baseline,None
2025-11-12 16:21:02.303,33.3,None,baseline,None
2025-11-12 16:21:02.418,33.2,None,baseline,None
2025-11-12 16:21:02.517,33.2,None,baseline,None
2025-11-12 16:21:02.712,33.3,None,baseline,None
2025-11-12 16:21:02.812,33.2,None,baseline,None
2025-11-12 16:21:02.956,33.2,None,baseline,None
2025-11-12 16:21:03.043,33.3,None,baseline,None
2025-11-12 16:21:03.228,33.3,None,baseline,None
2025-11-12 16:21:03.322,33.3,None,baseline,None
2025-11-12 16:21:03.458,33.2,None,baseline,None
2025-11-12 16:21:03.628,33.3,None,baseline,None
2025-11-12 16:21:03.732,33.2,None,baseline,None
2025-11-12 16:21:03.902,33.3,None,baseline,None
2025-11-12 16:21:04.057,33.3,None,baseline,None
2025-11-12 16:21:04.142,33.2,None,baseline,None
2025-11-12 16:21:04.319,33.3,None,baseline,None
2025-11-12 16:21:04.418,33.3,None,baseline,None
2025-11-12 16:21:04.562,33.3,None,baseline,None
2025-11-12 16:21:04.676,33.3,None,baseline,None
2025-11-12 16:21:04.827,33.2,None,baseline,None
2025-11-12 16:21:04.998,33.3,None,baseline,None
2025-11-12 16:21:05.076,33.3,None,baseline,None
2025-11-12 16:21:05.282,33.3,None,baseline,None
2025-11-12 16:21:05.379,33.3,None,baseline,None
2025-11-12 16:21:05.513,33.3,None,baseline,None
2025-11-12 16:21:05.526,33.3,None,baseline,None
2025-11-12 16:21:05.801,33.3,None,baseline,None
2025-11-12 16:21:05.906,33.3,None,baseline,None
2025-11-12 16:21:06.116,33.3,None,baseline,None
2025-11-12 16:21:06.116,33.3,None,baseline,None
2025-11-12 16:21:06.293,33.3,None,baseline,None
2025-11-12 16:21:06.459,33.3,None,baseline,None
2025-11-12 16:21:06.630,33.3,None,baseline,None
2025-11-12 16:21:06.700,33.3,None,baseline,None
2025-11-12 16:21:06.802,33.3,None,baseline,None
2025-11-12 16:21:06.969,33.3,None,baseline,None
2025-11-12 16:21:07.078,33.3,None,baseline,None
2025-11-12 16:21:07.178,33.3,None,baseline,None
2025-11-12 16:21:07.406,33.3,None,baseline,None
2025-11-12 16:21:07.528,33.3,None,baseline,None
2025-11-12 16:21:07.650,33.3,None,baseline,None
2025-11-12 16:21:07.748,33.3,None,baseline,None
2025-11-12 16:21:07.951,33.3,None,baseline,None
2025-11-12 16:21:08.077,33.3,None,baseline,None
2025-11-12 16:21:08.158,33.3,None,baseline,None
2025-11-12 16:21:08.346,33.3,None,baseline,None
